WSI-Name
BRCA_05BR031-4cab24a5-70d4-4364-a2be-da0d99
BRCA_05BR029-6f654835-8546-4ec0-abfb-437f8a
BRCA_01BR027-ba7369f0-13fd-47be-b680-ecc260
BRCA_22BR008-19cf914e-462d-4925-a626-54ba83
BRCA_03BR011-c21c52d9-2a66-4c6d-aa1b-f950ef
BRCA_14BR011-53f62006-4f3a-4de4-b5bf-1ffe2a
BRCA_11BR074-12ce8313-6c54-4bee-a996-1aa7f8
BRCA_05BR024-1382b4f6-c9b8-4df5-b73a-543ce8
BRCA_11BR044-75adceb5-eea5-4cb1-864e-876a8f
BRCA_03BR010-49f55bd6-a89a-4d18-b732-139c3d
BRCA_11BR034-95c57e9c-55e4-4e47-87d6-eceadc
BRCA_11BR044-d92a2942-dba6-4fff-b0d0-0566fb
BRCA_01BR011-8cc6bb43-0574-4a18-9fc0-a580a5
BRCA_05BR042-812f981e-342b-428f-833b-088213
BRCA_11BR058-0dbdef5f-15d0-43b2-819f-c145ab
BRCA_11BR069-07c4bb93-a373-4748-a2c7-5806cb
BRCA_22BR005-f4c8a52e-e1ff-45df-8db4-7f250c
BRCA_06BR006-dac22a3e-dafb-4fe0-bdb5-a64555
BRCA_13BR004-e6f2c9d5-9431-49bc-9528-2c3913
BRCA_05BR040-4ca1e8bc-0c34-42bf-80c9-271517
BRCA_05BR045-0c729022-9c7d-4094-b2f7-6be7fa
BRCA_21BR001-474eefd8-34c2-414a-a9ed-f0508f
BRCA_03BR009-bd9847ff-cbff-42f2-a696-0b5624
BRCA_22BR006-a2637649-1fa1-4c20-a19d-5d5f11
BRCA_16BR012-84d6a813-77a8-44c4-a05d-61d6ac
BRCA_16BR012-8961f004-789c-450e-9292-370729
BRCA_11BR057-813c6645-d2a9-48d7-8037-e1ef07
BRCA_20BR008-76d73924-1d5a-4d75-b776-1f1b2b
BRCA_01BR004-49080be7-6c0b-4c95-9bbe-03a058
BRCA_11BR027-5700478d-c6c1-48d5-9ab4-3f82fb
BRCA_05BR029-afd16022-38d1-4e61-8519-80e355_2
BRCA_13BR003-dc061ec0-a115-4905-be45-83ec1c
BRCA_11BR010-436db08d-c316-44b5-b0de-62617d
BRCA_11BR025-b93611c1-2fe4-494c-a5f3-f19e42
BRCA_22BR007-0c8c7ebe-f147-4812-9bf7-61c7ff
BRCA_01BR031-96c52a27-3d9a-49e7-8ae8-a71e7c
BRCA_03BR013-1a268199-96e4-486b-a7ec-95344c
BRCA_11BR042-a176fcc2-97b5-45c3-a0f3-3b2e41
BRCA_11BR051-56b488cf-a189-47a8-b4e2-d976eb
BRCA_05BR015-48b4e054-992a-4ba8-9702-8c5ae6
BRCA_14BR014-db10b634-d0ca-46bf-8386-a8d0ab
BRCA_06BR006-e184441b-c087-4c93-94b3-1357ce
BRCA_01BR027-be05f040-6265-45bf-98bd-c93df2
BRCA_03BR004-4683de9c-49ca-4ddd-9d1a-be8121
BRCA_03BR004-6de0c179-e588-4cfc-9f37-04ae93
BRCA_11BR014-e42ecbe9-4b55-472c-88fc-95caf2
BRCA_05BR024-e8ec0c6a-003d-4d2c-bc7e-cef093
BRCA_05BR003-3b10c68f-43af-4570-9eb7-651fe8
BRCA_11BR055-4533a2d6-e850-43f3-9c44-621c07
BRCA_03BR006-beaecafd-0aa8-40bb-8696-eb6ad8
BRCA_11BR058-80a970f7-7b36-4450-aff8-0b55dc
BRCA_14BR008-99df02e0-56b3-4b00-80b7-ea58ce
BRCA_11BR053-fb526979-ee2d-4edf-b41d-01074f
BRCA_11BR040-5256498d-4ab0-4b62-a205-0d0e3e
BRCA_05BR026-300eb95c-71ac-433f-bd06-e0c486
BRCA_01BR042-c8cecb9a-3c9f-4fe9-97a4-00400f
BRCA_18BR001-50147a86-6d09-47a8-833d-9ba751
BRCA_01BR022-8639d705-91c7-4a8f-9304-005381
BRCA_14BR023-0ee006a5-bd1e-4510-ac68-03324c
BRCA_05BR001-8169ff83-1e64-4ad7-9e09-f4d0a4
BRCA_14BR014-24ba8f2d-d001-46e7-a11c-e6be54
BRCA_05BR022-f490e21d-b697-49e7-b3bd-04934e_2
BRCA_01BR021-09ebcce5-7475-4320-9271-0e9ff6
BRCA_11BR048-9137a124-c1e0-4543-90e1-0ba4ad
BRCA_01BR016-2e5cb1ee-8953-4265-b5d4-764a7c
BRCA_05BR002-04460548-871b-4015-bb0e-0cb8b6
BRCA_20BR007-33adae13-5dbd-4530-a5d5-3763e4
BRCA_03BR012-2d8514b6-c01a-4166-a0c1-bc7012_1
BRCA_11BR077-f21c6605-dd1c-4ae8-8334-0628df
BRCA_20BR008-b87e7f88-a1f2-425a-8cff-8ae4b9
BRCA_05BR042-9992e6a0-ccce-4cb6-8efa-d53c8e
BRCA_14BR023-641ba55f-9bcd-4881-9ed8-ab2d7d
BRCA_21BR001-23eb7a7e-a907-4c07-8270-2ad823
BRCA_11BR059-fc0aa1e4-c1d8-43ed-a5cd-038f61
BRCA_11BR073-5604b659-cc91-4179-94c1-04558f
BRCA_01BR034-f172ad9f-bcfd-4dc0-ae54-637ed6
BRCA_01BR015-42cc89e1-a896-4f57-b8d9-e7fe56
BRCA_22BR007-3378ae49-d20f-432e-9d3b-214837
BRCA_01BR007-df4aadb5-3e1e-4753-9d46-006e96
BRCA_05BR016-3f957017-d081-45f4-b458-ec3f8d
BRCA_22BR003-fdb1a2e8-8929-4246-b273-06cb50
BRCA_21BR003-cedaeb7a-8ca9-44f0-b6d1-201235
BRCA_11BR079-837469ea-563e-4dc7-9619-fb82e7
BRCA_01BR043-c4015b28-269b-4dc4-8b2e-1b83f7
BRCA_15BR004-5bd2b21c-8992-4025-b09e-c5b39e
BRCA_01BR001-45196bfe-2f9f-41ff-beea-df78b6
BRCA_11BR060-97cc4d46-cf80-41f1-b99c-bc4829
BRCA_01BR018-d154d194-2b08-46d4-a199-84cfb8
BRCA_05BR003-c068f33d-49db-4e73-b31d-0efc93
BRCA_06BR005-f8057e73-15c4-4e87-89c6-b2bf98
BRCA_11BR058-14a6ef64-9a7a-4887-a486-df98d1
BRCA_01BR027-1ee8127a-ff87-49fe-a2f4-398d08
BRCA_18BR003-436297af-feb7-4754-96b7-c5bfb5
BRCA_20BR003-ae7513d9-5165-4ce5-a3dc-10760c
BRCA_03BR004-fb43e8d5-50ba-48ec-b2cd-808796
BRCA_01BR025-bc811591-bfa9-424d-bb69-895fdd
BRCA_11BR030-ced30fb4-9c6a-41fa-b252-21b2e0
BRCA_14BR007-d920c1fd-5721-4224-9b23-28f21d
BRCA_20BR002-d362c243-ccef-4cf5-ae72-2c124f
BRCA_01BR012-dc406ebc-19a2-4e83-8a77-562c99
BRCA_01BR027-1990853a-0e82-40b3-a025-91cdc1
BRCA_11BR035-30f88e18-5adb-4da5-8319-5708c4
BRCA_05BR004-71e07184-b085-4d3d-aabf-6e1420
BRCA_20BR005-2f398497-d53e-4838-8006-d60f3e
BRCA_11BR030-4749ba99-d3b8-4ae3-b6f6-458bc7
BRCA_13BR004-921240a2-80fb-4638-99b4-feac69
BRCA_21BR005-06f492e0-8c12-4219-a32b-4d0449
BRCA_14BR012-7f94f475-7eaa-48b6-b38a-8664b6
BRCA_06BR009-e3caee2c-04fb-4e81-9432-d6324a
BRCA_22BR005-2680bcc3-fb91-4641-9a85-1e2dd2
BRCA_01BR005-4f3046a6-4891-45ea-a1af-98ea7e
BRCA_01BR029-2dc3ae3c-1554-4873-b29e-af5b89
BRCA_01BR009-be7b98ff-aced-4197-9295-245469
BRCA_11BR076-5a9e89e9-4ac6-4c2f-b05e-c956ba
BRCA_01BR021-76c4e1e5-d66b-43dd-bc87-e35146
BRCA_22BR008-8c0acfbb-e51f-4532-bade-8f0366
BRCA_09BR001-4794b0ee-a3b1-44d2-affd-e545d7
BRCA_01BR025-d6d42051-ad8e-4fb2-8cfc-829353
BRCA_03BR013-bf51b8a5-c19d-48b7-9bd6-371258
BRCA_14BR014-d1034660-11ce-4e38-9ad0-8b9b72
BRCA_01BR007-2d4dbc39-36b2-4255-9907-4731d2
BRCA_01BR023-c875a9a4-035f-425a-9348-26129c
BRCA_01BR039-c53604b1-65da-409c-a687-932c82
BRCA_15BR002-d814b5a1-2928-423f-aebf-3e399d
BRCA_11BR050-d8a5467b-549b-48ed-9ae5-c9c39d
BRCA_13BR009-3b05e59b-a88d-4601-8a92-df2750
BRCA_01BR025-8592b456-77df-4bb5-989a-304771
BRCA_03BR011-b974c340-0da5-49b2-a12e-c2928c
BRCA_15BR001-112eb583-f520-4e46-93c7-a87936_D1_D1_3
BRCA_05BR044-ee1ff4e2-97d8-4db3-8c48-ca72da
BRCA_05BR002-47b5a8b7-dbc0-44e9-a5e8-c8a7cc
BRCA_01BR042-4df35993-eab6-4289-822c-d77da9
BRCA_01BR018-b617ca44-7efc-44b7-8198-177cf0
BRCA_05BR016-1861980b-16cc-40f8-be01-1aacc7
BRCA_01BR017-0c7c8dfb-ef95-4fee-a695-63b786
BRCA_14BR005-f26c9e17-ea65-409a-8e11-bfe75e
BRCA_01BR030-cd28e2a2-dfc4-4176-a77c-388162
BRCA_20BR004-f50ad4ce-5641-4ee0-90e9-2a7a28
BRCA_18BR016-473bb045-08a9-46f3-ad01-036686
BRCA_01BR032-424a92f6-54f7-407c-99e8-5e3396
BRCA_11BR047-ef52c640-13a9-4855-9ce2-0be77a
BRCA_05BR042-9dae1c88-5ae9-45b3-9464-c9c6a9
BRCA_11BR040-9ee809ba-dd97-4f2e-91fc-9faa50
BRCA_03BR002-5043d744-7068-49a5-bab0-bf3524
BRCA_22BR006-af389d30-4266-4cc4-a02e-a310f7
BRCA_11BR030-52f3cbfb-f1ac-4a5a-bdbf-496c3c
BRCA_13BR004-81f38c91-e983-4be7-848e-e3c53a
BRCA_01BR005-1cfa51af-8211-4c1c-bf5c-2f4548
BRCA_22BR007-1e28c1ef-64f2-47b7-a420-a3ff38
BRCA_01BR027-c8c553f4-d32e-4363-b3b4-754b8e
BRCA_01BR010-6a7b1cca-d727-4f7e-b4cf-b1dc68
BRCA_11BR055-f77e42b0-39c0-43a5-b138-9a0c8c
BRCA_01BR033-3329b802-e49f-4494-b645-868a25
BRCA_01BR022-861ba961-60a0-47c1-833f-38912a
BRCA_18BR020-86d28af6-8ff2-4868-99fd-554d47
BRCA_11BR057-7a9a5fc7-9bef-420c-9c9d-6d8810
BRCA_03BR009-079cbd98-5966-4d56-ba34-b2a276
BRCA_05BR029-afd16022-38d1-4e61-8519-80e355_3
BRCA_15BR004-6cffe08c-2592-4fa1-8bc4-87c5e2
BRCA_01BR029-defa9d50-1ac4-48bc-ae71-182e3c
BRCA_01BR042-078b1b83-8390-47aa-a591-ced590
BRCA_01BR009-0ecabbfa-8095-4875-acdb-051582
BRCA_21BR001-1fb9fca2-cf63-41f2-9381-d9108c
BRCA_11BR018-2f9bd26b-9260-4ca6-8bae-42a2a3
BRCA_05BR033-9bfa699f-ef86-4e7d-b382-099edd
BRCA_01BR040-4d95198c-ff9e-493d-8c10-106457
BRCA_11BR047-ba974b39-e9f8-463e-8a38-0dcdbd
BRCA_11BR073-2169ae85-751c-4578-8e98-3e2637
BRCA_11BR025-8d7fc1ef-a0ac-44bb-8381-1444a0
BRCA_11BR058-1c4af263-17b3-4244-9a54-68ef91
BRCA_03BR011-3a210a6b-bdf1-4407-94c8-7bb085
BRCA_11BR011-e8e402da-3ff0-40b4-aa4b-c33c7f
BRCA_09BR004-b111fe47-a1f1-4e86-93f0-f91dae
BRCA_01BR028-d2f31f8e-0491-4967-b38b-4da025
BRCA_11BR073-1664b920-5e60-4e3b-9aab-fe121c
BRCA_03BR009-f8e93d07-ec4d-4db6-968d-56efac
BRCA_11BR023-3fcdf59d-15ef-4b40-884b-168580
BRCA_14BR020-2d018447-bdb2-464d-ad95-604bcd
BRCA_05BR044-75cc14b4-295b-4385-b8b6-b05fa5
BRCA_09BR005-8dc13656-a9c0-4b99-b02d-650893
BRCA_05BR032-46898a20-165d-4f55-b832-057c1a
BRCA_20BR006-3f52e236-1daa-4aa0-9a77-e3d043
BRCA_06BR005-a2d93c28-156a-43dc-a587-5edcbf
BRCA_18BR007-1ae5772a-ba49-4c00-b890-7513d0
BRCA_11BR024-53723086-8858-4395-93d7-0baa68
BRCA_05BR040-7136e745-44ae-49fc-ac3e-a019ee
BRCA_20BR007-ad0e8ff9-9ef1-4f0e-bd1f-4bb144
BRCA_05BR026-c19af02c-8e00-4169-9d43-c60995
BRCA_05BR005-6838157f-361d-4e95-b933-35bd46
BRCA_05BR040-0a467263-4ab5-47a6-9e6f-3ff263
BRCA_11BR024-9efd41a5-3db1-445b-accb-040c2b
BRCA_09BR007-ee80e8bb-0d9e-4682-9b5b-4d31a2
BRCA_01BR020-ae39e0b3-ea37-47e0-a0bc-94be4e
BRCA_01BR030-e9ac0447-658b-4d4f-a6b5-f0e546
BRCA_21BR001-96ad607c-e8db-4390-9b9d-b5eb67
BRCA_11BR016-a7d58d61-5049-488f-9d0a-0a4411
BRCA_11BR006-3208e021-1dae-42fd-bd36-0f3c3d
BRCA_11BR052-a22d05cb-d92f-4152-a02a-6adb52
BRCA_22BR002-2b803865-b4e0-47b8-9c21-e21ffb
BRCA_03BR012-2e836386-0a33-4268-9a6c-272cea
BRCA_11BR031-744399ac-9c3a-4f63-96b4-e42dbb
BRCA_11BR054-50dc6d1c-7e47-4378-b13b-f63649
BRCA_03BR014-9bb9d751-cf81-4f37-bf3c-30d94e
BRCA_05BR004-87256be4-f6a5-43ba-8030-c5666f
BRCA_05BR009-48d1b543-dbf6-4594-b34a-d0e30a
BRCA_20BR003-28b87b26-352b-4930-976e-7d427d
BRCA_01BR042-1528969
BRCA_03BR008-85e328ea-4bed-466d-a994-9fad67
BRCA_05BR031-36cdbdff-8872-4bc6-88a1-813206
BRCA_11BR017-82999099-7e55-4fd5-ab7a-e0db03
BRCA_20BR004-319e8765-617e-43bf-b7f6-a0eac4
BRCA_22BR008-99657fc9-37f8-48aa-b257-bcf7cf
BRCA_21BR010-68ef4aa9-00b0-4528-8828-4d3e43
BRCA_11BR004-f33d08f0-f15c-4f34-90ba-7cbe75
BRCA_11BR028-885fe794-a98e-4f81-a284-ac4bb8
BRCA_11BR012-a64c0739-cb8c-4b5c-ac5a-6ddd81
BRCA_05BR010-925622a1-92d1-4230-b18d-54a351
BRCA_11BR042-d1d094d8-1b54-40a2-9e14-43b0d6
BRCA_11BR056-e45c73a8-da96-4269-a039-d43942
BRCA_11BR047-7e36d35d-175c-4ff2-9a18-8dc91c
BRCA_09BR002-aae2cfc1-a50d-405c-a800-257441
BRCA_14BR012-cd456eca-e0dc-4f1e-82da-2bc3ea
BRCA_01BR013-c9180e2d-1d6f-4430-ae1c-840473
BRCA_11BR033-e973f4ed-57f0-438a-b55a-d0a015
BRCA_01BR011-e95600bc-eafd-4123-ad54-e62aa1
BRCA_01BR001-52216745-06b5-4ac9-b8a8-a6924d
BRCA_05BR022-bb03f0b7-bc49-43fb-8f82-4d3ba9
BRCA_05BR019-6f808f69-0a00-48aa-accf-68e42b
BRCA_01BR030-f3cf4b6c-c7bc-42cb-a005-99e924
BRCA_11BR078-c0c0cfcd-0a2d-4a83-abbf-98d412
BRCA_01BR009-91dc9191-3581-483a-819d-090a8b
BRCA_27BR002-5e4ace14-07ab-484f-bf6c-98dc61
BRCA_01BR039-afe00c9e-d014-41f3-9170-1ad5bb
BRCA_05BR001-e8d558c5-1384-4f8e-92c6-7f9703
BRCA_22BR001-02797e67-5651-4cc8-b815-904900
BRCA_01BR032-e5e1306b-719e-4c3e-b85b-fd1231
BRCA_15BR002-a1ab41bd-ee0b-4bbe-a636-b35136
BRCA_01BR034-5216d33f-4ac6-48f5-b21a-b9ffe3
BRCA_01BR013-222cf352-ff97-429d-8359-7ec2d8
BRCA_09BR005-150c2086-1815-40d2-bc5d-8eeb48
BRCA_01BR020-f13b2dff-9f46-4c80-aaad-611a77
BRCA_01BR021-0cd79d93-6e84-494b-a511-854399
BRCA_05BR040-86e65d54-918b-4155-abe0-903baf
BRCA_22BR005-0a292de5-baaa-484d-a0a9-5dc405
BRCA_05BR045-c9f7d90d-93b6-47bc-8dc5-274004
BRCA_11BR031-3fdf0dbe-e05c-465f-8bed-4a92dd
BRCA_13BR009-abf1a289-62a4-4eaa-bed9-2be141
BRCA_11BR043-329f9379-9754-4a39-aa49-544d42
BRCA_11BR015-cab796c6-0129-43cf-bd27-7da395
BRCA_22BR003-6b8ff36d-51d7-4f6c-95c8-6ed5d6
BRCA_22BR001-26752004-8c42-4806-8198-901015
BRCA_01BR003-19299cee-41ba-48e4-82ad-263d3f
BRCA_11BR023-079b5600-6afc-4785-bb22-48cfab
BRCA_05BR003-ffc76bfb-61f6-4492-a782-c23321
BRCA_11BR021-8b844d57-440a-494b-ab0c-b582fe
BRCA_15BR003-a9ab0d62-b658-423c-86f1-cbb9ad
BRCA_20BR007-682646a1-2895-4a6b-bf31-7c0df5
BRCA_22BR003-46013dd9-b62f-4d0f-9b4b-ea6281
BRCA_21BR002-32944ee6-428e-44fc-97d6-22665e
BRCA_22BR002-1dfeda4b-52e5-4893-a517-8e0720
BRCA_20BR008-f6949be3-1204-4f1f-a6b9-de4cc9
BRCA_05BR022-f490e21d-b697-49e7-b3bd-04934e
BRCA_01BR021-70c61b95-85f4-4735-b91c-7b18a4
BRCA_11BR053-28be2eb2-1c1c-4799-b5af-e4b447
BRCA_21BR003-9b428e37-9b69-463e-a6ed-b9d423
BRCA_16BR012-7557b796-f11c-4077-a1af-b249c8
BRCA_15BR011-8ef91e4b-7cd4-4c61-9567-68d1ee
BRCA_11BR035-f9ffa99b-93f5-4f2d-a788-5848b5
BRCA_09BR002-775608cd-782e-41f4-a385-d60f70
BRCA_01BR014-fa035d3c-3de4-4472-9a6a-9b271b
BRCA_11BR028-6698bd88-fe4f-4ffa-ac78-7e13a9
BRCA_14BR023-856c03cc-7429-4af8-a01e-f62da2
BRCA_01BR002-5a2a6cb6-59c1-4eda-b0f2-fbf2b6
BRCA_01BR025-8d33866a-54b1-4fba-ae84-ef4324
BRCA_11BR041-f60740e2-8268-451e-8cce-c36285
BRCA_20BR003-7f28902f-27bb-48b1-b023-f9a345
BRCA_01BR002-667de632-63d3-4223-8334-c4155b
BRCA_11BR060-cc162acb-2fbc-4356-a664-b6c104
BRCA_01BR039-5299fc6a-eed2-4e45-a4af-283634
BRCA_20BR007-49e164cb-039e-4851-bce5-b2edff
BRCA_06BR009-31511e54-34f0-403d-891c-9980f8
BRCA_20BR008-acf022b3-7f01-43b3-ac14-86f97d
BRCA_01BR011-7f3c5c50-0d4d-41aa-8eac-530eeb
BRCA_20BR007-547f521a-5851-426c-a125-d9d82c
BRCA_05BR031-c90130e7-6cb7-4529-b3e7-51fc59
BRCA_15BR003-433c2eb6-560f-4387-93af-6c2e1a_3
BRCA_11BR029-4af367f1-389c-4058-b3e9-fb9f50
BRCA_14BR007-64d59db9-7b7a-4503-8ba1-e545ce
BRCA_03BR012-2d8514b6-c01a-4166-a0c1-bc7012_2
BRCA_01BR005-6d883e20-4471-433b-ac6b-9490b9
BRCA_05BR038-4a5ceb1e-4c30-4386-86ff-8f49a8
BRCA_09BR004-cfc121b5-9562-4a6d-b792-3cd6d5
BRCA_11BR018-401dde59-e3ac-4fe3-b747-4c718b
BRCA_11BR028-10f3b034-038b-481e-b501-a28055
BRCA_11BR078-8c9232b9-bd06-4474-8236-70dd8a
BRCA_05BR022-f490e21d-b697-49e7-b3bd-04934e_1
BRCA_05BR043-51237920-ce43-4667-888e-ab5f70
BRCA_03BR014-a1fcd37a-5eb7-4053-ab32-8e941d
BRCA_11BR050-d47473db-7a43-4cfc-9cf6-e3c6eb
BRCA_20BR004-aee609d3-e242-47f6-bf30-57c1b0
BRCA_22BR002-7fff874d-3c66-4211-98fb-660a8d
BRCA_01BR042-7878626f-34a4-44c1-886c-bcf853
BRCA_03BR012-c61e3c51-b860-4ed5-88c6-fd188f
BRCA_01BR022-9a8cab8b-fd7f-4a47-a433-e36bae
BRCA_05BR019-65a5cd60-2d17-4a26-8aee-a2a018
BRCA_20BR006-fae06d14-9ff3-4e06-ba5c-ff5827
BRCA_05BR033-bd42ef42-626e-4278-9343-516553
BRCA_11BR030-63a05d68-f0f7-42d9-a45f-df0f7e
BRCA_11BR034-22421106-c084-47c5-bc93-39017b
BRCA_05BR010-ddefe199-3644-42c9-b2e1-ca0fdf
BRCA_01BR015-f5e22727-85d9-44c4-8143-141fa7
BRCA_13BR009-3ca53fdf-e917-4e58-8f8d-866ea5
BRCA_01BR042-8e8f8e44-d8ef-49de-9d4e-da6e3f
BRCA_14BR008-6721a812-3e25-4091-bab1-81f902
BRCA_01BR026-58a48d14-52ae-42b3-9d12-6bc844
BRCA_21BR002-c9c77570-9be2-4868-844f-5119b1
BRCA_18BR019-0edcba67-0714-4b04-b433-77834e
BRCA_11BR077-05b85da3-9c50-4871-975b-c46105
BRCA_01BR028-79010153-93f4-40df-90a4-d7601c
BRCA_01BR001-0684a407-f446-486d-9160-b483cb
BRCA_05BR026-129482fa-fd38-4502-902a-96a2bd
